date,name,label,time,floor,closing,year
04.03.2017,San Soda,we play house,08:00,Panorama Bar,FALSE,2017
04.03.2017,Toshiya Kawasaki,mule musiq,12:00,Panorama Bar,FALSE,2017
04.03.2017,Muallem B2B nd_baumecker ,,16:00,Panorama Bar,FALSE,2017
04.03.2017,Paul Woolford,hotflush,21:00,Panorama Bar,FALSE,2017
04.03.2017,Red D,we play house,23:59,Panorama Bar,FALSE,2017
04.03.2017,ItaloJohnson,italojohnson,23:59,Panorama Bar,TRUE,2017
04.03.2017,DJ Pete,hard wax,02:00,Berghain,FALSE,2017
04.03.2017,Deadbeat blkrtz,deadbeat blkrtz,04:00,Berghain,FALSE,2017
04.03.2017,H�ctor Oaks,oaks,05:00,Berghain,FALSE,2017
04.03.2017,Measure Divide,format,09:00,Berghain,FALSE,2017
04.03.2017,Daniel Miller,mute,12:00,Berghain,FALSE,2017
04.03.2017,Moritz von Oswald ,,15:00,Berghain,FALSE,2017
04.03.2017,Ben Klock,klockworks,17:00,Berghain,FALSE,2017
04.03.2017,Etapp Kyle,klockworks,21:00,Berghain,FALSE,2017
04.03.2017,Boris,ostgut ton,23:59,Berghain,TRUE,2017
11.03.2017,Andre Bratten full pupp,andre bratten full pupp,04:00,Panorama Bar,FALSE,2017
11.03.2017,Massimiliano Pagliara,larj,05:00,Panorama Bar,FALSE,2017
11.03.2017,Soundstream,soundstream,09:00,Panorama Bar,FALSE,2017
11.03.2017,Chida,ene,12:00,Panorama Bar,FALSE,2017
11.03.2017,Mano le Tough,maeve,16:00,Panorama Bar,FALSE,2017
11.03.2017,Powder ,,20:00,Panorama Bar,FALSE,2017
11.03.2017,Margaret Dygas,perlon,23:59,Panorama Bar,FALSE,2017
11.03.2017,Roi Perez ,,23:59,Panorama Bar,TRUE,2017
11.03.2017,O/V/R blueprint,o/v/r blueprint,04:00,Berghain,FALSE,2017
11.03.2017,Rumenige & Loktibrada,pvc,05:00,Berghain,FALSE,2017
11.03.2017,Neil Landstrumm scandinavia,neil landstrumm scandinavia,08:00,Berghain,FALSE,2017
11.03.2017,Karl Meier,downwards,09:00,Berghain,FALSE,2017
11.03.2017,Rolando,r3,13:00,Berghain,FALSE,2017
11.03.2017,Blawan,ternesc,16:00,Berghain,FALSE,2017
11.03.2017,Efdemin,dial,20:00,Berghain,FALSE,2017
11.03.2017,Somewhen,unterton,23:59,Berghain,FALSE,2017
11.03.2017,Terry Donovan ,,23:59,Berghain,TRUE,2017
18.03.2017,Gerd Janson,running back,01:00,Panorama Bar,FALSE,2017
18.03.2017,The Golden Filter optimo music,the golden filter optimo music,04:00,Panorama Bar,FALSE,2017
18.03.2017,Jackie House,honey soundsystem,05:00,Panorama Bar,FALSE,2017
18.03.2017,Hannah Holland,crosstown rebels,09:00,Panorama Bar,FALSE,2017
18.03.2017,Steffi,ostgut ton,13:00,Panorama Bar,FALSE,2017
18.03.2017,Virginia,ostgut ton,17:00,Panorama Bar,FALSE,2017
18.03.2017,Marquis Hawkes,aus music,21:00,Panorama Bar,FALSE,2017
18.03.2017,nd_baumecker,ostgut ton,23:59,Panorama Bar,TRUE,2017
18.03.2017,DJ Nobu,bitta,01:00,Berghain,FALSE,2017
18.03.2017,Sigha token,sigha token,04:00,Berghain,FALSE,2017
18.03.2017,Ancient Methods b2bVatican Shadow,,05:00,Berghain,FALSE,2017
18.03.2017,Wata Igarashi,bitta,09:00,Berghain,FALSE,2017
18.03.2017,Takaaki Itoh,wols,13:00,Berghain,FALSE,2017
18.03.2017,Marcel Dettmann,mdr,17:00,Berghain,FALSE,2017
18.03.2017,DVS1,hush,21:00,Berghain,FALSE,2017
18.03.2017,Norman Nodge,ostgut ton,23:59,Berghain,TRUE,2017
25.03.2017,Midland,aus music,02:00,Panorama Bar,FALSE,2017
25.03.2017,Dinky,crosstown rebels,05:00,Panorama Bar,FALSE,2017
25.03.2017,Oracy,mojuba,09:00,Panorama Bar,FALSE,2017
25.03.2017,Waze & Odyssey,w+o street tracks,13:00,Panorama Bar,FALSE,2017
25.03.2017,A_me,innervisions,16:00,Panorama Bar,FALSE,2017
25.03.2017,Recondite dystopian,recondite dystopian,20:00,Panorama Bar,FALSE,2017
25.03.2017,Ryan Elliott,ostgut ton,22:00,Panorama Bar,FALSE,2017
25.03.2017,Tama Sumo,ostgut ton,23:59,Panorama Bar,TRUE,2017
25.03.2017,Kobosil,ostgut ton,02:00,Berghain,FALSE,2017
25.03.2017,Romans the bunker new york,romans the bunker new york,05:00,Berghain,FALSE,2017
25.03.2017,Fiedel,ostgut ton,06:00,Berghain,FALSE,2017
25.03.2017,Jon Hester,dystopian,10:00,Berghain,FALSE,2017
25.03.2017,Ron Morelli,l.i.e.s.,14:00,Berghain,FALSE,2017
25.03.2017,Answer Code Request,ostgut ton,18:00,Berghain,FALSE,2017
25.03.2017,R�dh�d2,dystopian,22:00,Berghain,FALSE,2017
25.03.2017,Anthony Parasole,the corner,23:59,Berghain,TRUE,2017
01.04.2017,Cormac ,,02:00,Panorama Bar,FALSE,2017
01.04.2017,Portable larj,portable larj,04:00,Panorama Bar,FALSE,2017
01.04.2017,Heidi,jackathon jams,05:00,Panorama Bar,FALSE,2017
01.04.2017,DJ QU,strength music,09:00,Panorama Bar,FALSE,2017
01.04.2017,Fred P,soul people music,12:00,Panorama Bar,FALSE,2017
01.04.2017,Steve Rachmad,100% pure,16:00,Panorama Bar,FALSE,2017
01.04.2017,Shaun J. Wright,classic,19:00,Panorama Bar,FALSE,2017
01.04.2017,Justin Strauss ,,22:00,Panorama Bar,FALSE,2017
01.04.2017,radio&fernseh ,,23:59,Panorama Bar,TRUE,2017
01.04.2017,Marcel Dettmann,mdr,01:00,Berghain,FALSE,2017
01.04.2017,LADA fullpanda,lada fullpanda,04:00,Berghain,FALSE,2017
01.04.2017,Henning Baer,manhigh,05:00,Berghain,FALSE,2017
01.04.2017,Stephanie Sykes,vent,09:00,Berghain,FALSE,2017
01.04.2017,Pulse One,fullpanda,13:00,Berghain,FALSE,2017
01.04.2017,Dasha Rush,fullpanda,17:00,Berghain,FALSE,2017
01.04.2017,Raw Series,raw series,21:00,Berghain,FALSE,2017
01.04.2017,Abdulla Rashim,northern electronics,23:59,Berghain,TRUE,2017
08.04.2017,The Black Madonna,stripped & chewed,01:00,Panorama Bar,FALSE,2017
08.04.2017,Lord Of The Isles permanent vacation,lord of the isles permanent vacation,04:00,Panorama Bar,FALSE,2017
08.04.2017,Cassy,aus music,05:00,Panorama Bar,FALSE,2017
08.04.2017,Hammer,feel my bicep,09:00,Panorama Bar,FALSE,2017
08.04.2017,Richard Fearless,drone,13:00,Panorama Bar,FALSE,2017
08.04.2017,Bicep,feel my bicep,17:00,Panorama Bar,FALSE,2017
08.04.2017,Gerd Janson,running back,21:00,Panorama Bar,FALSE,2017
08.04.2017,Park Ranger ,,23:59,Panorama Bar,TRUE,2017
08.04.2017,Lucy,stroboscopic artefacts,03:00,Berghain,FALSE,2017
08.04.2017,Octave One 430 west,octave one 430 west,04:00,Berghain,FALSE,2017
08.04.2017,Kamikaze Space Programme,mote-evolver,05:00,Berghain,FALSE,2017
08.04.2017,Slam,soma,09:00,Berghain,FALSE,2017
08.04.2017,� [Phase],token,13:00,Berghain,FALSE,2017
